Year,F_Month,F_Day,UTC Hour,PM2.5,Month,Day,acq_date
2017,1,20,0,86.4,01,20,2017-01-20
2017,1,20,1,78.9,01,20,2017-01-20
2017,1,20,2,94.4,01,20,2017-01-20
2017,1,20,3,94.6,01,20,2017-01-20
2017,1,20,4,128.5,01,20,2017-01-20
2017,1,20,5,138.6,01,20,2017-01-20
2017,1,20,6,149,01,20,2017-01-20
2017,1,20,7,117.7,01,20,2017-01-20
2017,1,20,8,102.1,01,20,2017-01-20
2017,1,20,9,87.4,01,20,2017-01-20
2017,1,20,10,67,01,20,2017-01-20
2017,1,20,11,53.8,01,20,2017-01-20
2017,1,20,12,53.4,01,20,2017-01-20
2017,1,20,13,42.8,01,20,2017-01-20
2017,1,20,14,66.2,01,20,2017-01-20
2017,1,20,15,87.5,01,20,2017-01-20
2017,1,20,16,126.7,01,20,2017-01-20
2017,1,20,17,151,01,20,2017-01-20
2017,1,20,18,153.4,01,20,2017-01-20
2017,1,20,19,158.7,01,20,2017-01-20
2017,1,20,20,144.8,01,20,2017-01-20
2017,1,20,21,140.5,01,20,2017-01-20
2017,1,20,22,105.4,01,20,2017-01-20
2017,1,20,23,96.9,01,20,2017-01-20
2017,1,21,0,100,01,21,2017-01-21
2017,1,21,1,88.9,01,21,2017-01-21
2017,1,21,2,90.3,01,21,2017-01-21
2017,1,21,3,109.7,01,21,2017-01-21
2017,1,21,4,128.8,01,21,2017-01-21
2017,1,21,5,182.8,01,21,2017-01-21
2017,1,21,6,239.5,01,21,2017-01-21
2017,1,21,7,182.8,01,21,2017-01-21
2017,1,21,8,168.2,01,21,2017-01-21
2017,1,21,9,138.5,01,21,2017-01-21
2017,1,21,10,123,01,21,2017-01-21
2017,1,21,11,107.7,01,21,2017-01-21
2017,1,21,12,119.5,01,21,2017-01-21
2017,1,21,13,127.1,01,21,2017-01-21
2017,1,21,14,157.5,01,21,2017-01-21
2017,1,21,15,250.7,01,21,2017-01-21
2017,1,21,16,279.7,01,21,2017-01-21
2017,1,21,17,315,01,21,2017-01-21
2017,1,21,18,253.7,01,21,2017-01-21
2017,1,21,19,231.8,01,21,2017-01-21
2017,1,21,20,218.1,01,21,2017-01-21
2017,1,21,21,191.2,01,21,2017-01-21
2017,1,21,22,167.3,01,21,2017-01-21
2017,1,21,23,189,01,21,2017-01-21
2017,1,22,0,175.2,01,22,2017-01-22
2017,1,22,1,139.5,01,22,2017-01-22
2017,1,22,2,153,01,22,2017-01-22
2017,1,22,3,175.5,01,22,2017-01-22
2017,1,22,4,203.1,01,22,2017-01-22
2017,1,22,5,241.4,01,22,2017-01-22
2017,1,22,6,180.4,01,22,2017-01-22
2017,1,22,7,218.3,01,22,2017-01-22
2017,1,22,8,191.7,01,22,2017-01-22
2017,1,22,9,137.5,01,22,2017-01-22
2017,1,22,10,92.4,01,22,2017-01-22
2017,1,22,11,88.1,01,22,2017-01-22
